Data;ABEV3;BBAS3;BBDC4;BBSE3;BRFS3;BRML3;BVMF3;CCRO3;CIEL3;CMIG4;EQTL3;FIBR3;GGBR4;GOAU4;HYPE3;ITUB4;JBSS3;KROT3;LAME4;LREN3;PETR4;RADL3;UGPA3;USIM5;VIVT4;IBOV;CDI 252 dias;SMB;HML;WML;Rm_minus_Rf
20/01/2016;15.47138061;11.78545667;13.07181478;19.68615278;46.30520135;7.269917915;9.733878335;10.19925938;21.40559512;3.739126828;32.06157042;41.29747214;3.368694802;1.015587922;18.37412725;18.24011345;10.0254161;7.774628506;14.59932873;14.40239873;4.43;35.88203047;52.18279493;1.002889698;29.48740524;37645;14.14;-0.6920588;-0.118628;1.8493863;-1.2179879
21/01/2016;15.26559441;11.77619137;12.88247795;18.63919958;46.30520135;7.343149689;9.572438402;10.12548535;21.41218348;3.756318215;32.69022866;43.22519901;3.279523469;0.976147615;18.7764804;18.27964556;10.47289431;7.632409691;14.54983948;14.53412798;4.5;37.10885044;52.52572677;0.96356069;29.59558282;37717;14.13;-1.3732516;-0.0516615;2.3316085;-0.2156752
22/01/2016;15.76135207;12.04488496;13.14754951;18.86232075;46.30520135;7.190028708;9.534452535;10.2730334;21.37924166;3.842275154;33.08676694;42.63057679;3.289431395;0.976147615;19.13412765;18.45358682;10.13014504;7.338490809;14.61582514;14.66585724;4.41;38.13937922;54.56426604;0.983225194;30.60524023;38031;14.13;-1.2602322;-0.4680061;1.9179247;1.2238543
26/01/2016;15.75199815;11.9429667;12.99608005;18.02132556;44.94560182;7.04356516;9.448984335;10.14392886;20.91805617;3.825083766;32.80628865;40.93302626;3.249799691;0.956427461;19.22353946;18.65124735;9.387521629;7.58500342;14.26940039;14.28823337;4.2;37.9234589;52.73529623;0.953728438;30.10942632;37497;14.13;0.4966418;-0.7196667;0.1898224;-1.2824522
27/01/2016;16.66868213;11.76692608;13.15512299;18.07281506;45.85200151;7.336492255;9.743374802;10.67879056;21.37924166;4.220485684;33.21249859;41.81536891;3.329063098;0.976147615;19.89412805;18.72240514;8.007003742;7.442784606;14.69005902;14.885406;4.57;38.22771026;54.45948131;0.884902674;31.10105414;38376;14.13;-0.276345;0.5812468;-0.8305615;2.6497321
28/01/2016;16.73415956;12.02635437;13.17784341;18.66494433;45.46776686;7.403066595;9.847835936;11.06610421;21.45830203;4.590100519;33.52199188;40.56858038;3.378602728;0.976147615;19.84942214;18.84890787;8.901960165;7.423822097;14.93750527;14.885406;4.6;38.96380224;54.90719788;0.845573667;30.60524023;38630;14.13;-0.1662091;-0.5441421;0.7090657;0.5944265
29/01/2016;17.45441126;12.83243513;13.7458539;19.84920287;47.51701832;7.902374144;9.743374802;11.78540098;22.31478937;5.080055069;34.98241333;42.25654023;3.56685332;1.015587922;19.98353986;19.72652061;10.28247805;8.059066134;15.37466031;15.57918009;4.84;40.71079388;56.56470177;0.835741415;31.33543889;40405;14.13;0.0929348;-0.1981951;-1.3892833;4.3370884
01/02/2016;17.33195721;13.11965931;14.10180714;20.16672146;47.91110514;7.988920786;9.942800602;11.66551818;21.97219443;5.716136415;35.15650331;40.08904634;3.765011838;1.133908845;21.1011875;20.1497686;10.25391561;8.447797559;15.1684551;15.8602025;4.72;41.56466057;55.70737217;0.943896186;31.01090615;40570;14.13;3.6205627;1.4636726;-4.5941923;0.2998721
02/02/2016;16.93633645;12.13753792;13.53244001;19.3085631;47.14263584;7.722623427;9.686396002;11.12143473;20.55569614;4.512739275;34.47948674;38.39149581;3.715472208;1.143768922;21.02965805;18.39348724;9.577937889;8.182322439;14.26940039;15.42988693;4.3;41.46651498;54.07844593;0.924231682;30.2176039;38596;14.13;1.9145267;0.2028946;1.2505995;-4.4292435
03/02/2016;17.04937095;12.29504795;14.18442311;19.79771337;48.62046142;7.815827503;9.857332402;11.52719188;21.23429765;4.693248846;34.72127837;37.20225137;3.68574843;1.163489076;20.86871679;19.15296026;9.854041466;8.229728711;14.35188248;15.88654835;4.49;42.59518935;54.76430961;0.943896186;30.85765458;39588;14.13;1.2392005;2.1397352;-3.2226074;2.0203818
04/02/2016;17.29427904;12.78610865;14.9577054;20.11523196;49.19188731;8.122069466;9.961793536;11.75773572;21.77454351;4.70184454;35.2435483;38.07500334;4.07215754;1.281809999;21.32471703;19.42985147;10.35864456;8.817566476;14.54983948;15.63187179;4.73;42.84055334;55.53590625;1.002889698;32.00253397;40821;14.13;1.8028583;3.2451011;-4.7719836;2.4783233
05/02/2016;17.08704912;12.68419039;14.80608142;20.59580064;50.05887831;8.215273542;9.790857135;11.98827956;20.47004741;5.002693825;35.2145333;37.90237108;4.141513021;1.380410768;21.65554073;19.61971972;10.07302017;8.940822781;14.12093264;14.75367674;4.54;42.01613032;55.05961203;0.993057446;32.08366715;40592;14.13;1.9323025;1.1798891;-1.7456025;-0.6529199
10/02/2016;16.89865828;12.68419039;14.97286779;20.59580064;49.95050443;8.181986372;9.809850069;11.78540098;20.10109902;5.458265599;34.88569668;37.02002844;4.171236799;1.469151461;21.37836412;19.71465385;9.873083092;8.82704773;14.51684664;14.27066947;4.31;43.08591734;54.94530142;0.953728438;31.22726131;40376;14.13;-1.0438805;-0.0693323;0.8680472;-0.8161206
11/02/2016;16.8138824;12.10047674;14.58622665;19.82345812;48.93573087;8.181986372;9.686396002;11.29664804;18.51330326;5.019885212;34.64390505;36.73230801;3.68574843;1.242369692;21.0564816;19.12922673;9.577937889;8.608978882;14.1786701;14.06868461;4.23;42.10446136;54.28801539;0.835741415;30.37987027;39318;14.13;-1.5431995;-1.2827002;1.7388929;-2.4946284
12/02/2016;16.8798192;12.04488496;14.63171385;19.82345812;49.95050443;8.181986372;9.638913669;11.15832174;19.27096513;4.985502437;34.66324838;36.82821482;3.715472208;1.271949922;20.93130506;19.2795391;9.568417076;9.02615407;14.34363427;14.22675972;4.45;41.81002457;55.71689805;0.835741415;31.41657208;39808;14.13;0.3217977;0.3945268;-1.4624042;0.9002692
15/02/2016;16.8798192;12.1745991;14.63171385;20.17530304;50.40370428;8.301820184;9.857332402;11.57330065;19.60038334;5.0370766;34.90504001;36.08973238;3.755103912;1.281809999;21.06542278;19.21624968;9.596979515;9.139929121;14.5745841;14.35848898;4.52;41.85909737;55.58353567;0.884902674;31.32642409;40092;14.13;1.1660861;2.3506343;-0.9999296;0.4877319
16/02/2016;16.92691691;12.4154968;15.15481657;20.33835313;51.33966047;8.335107354;9.923807669;11.5825224;19.69262044;5.200394783;34.95339834;38.95734599;4.062249614;1.380410768;21.14589341;19.68300914;10.19679073;9.054597833;14.86327139;14.66585724;4.44;43.00740086;56.297977;0.924231682;33.02120617;40947;14.13;2.2997117;4.0505152;-3.9536364;1.833131
17/02/2016;17.20008362;12.37843562;15.32160294;21.29090891;51.50714737;8.335107354;9.990282936;11.55485714;19.66626698;5.269160334;35.48533993;38.55453739;4.181144725;1.419851076;21.41412884;19.89661093;10.80612277;9.386441732;15.18495152;15.13130061;4.68;42.9485135;57.25056545;0.983225194;33.21953174;41630;14.13;-1.1635781;0.3090118;0.9774779;1.3955149
18/02/2016;17.33195721;11.92443611;15.01077379;20.63870856;52.47266008;8.388366826;10.0282688;11.47186136;20.16039429;5.441074211;35.69811657;38.64085351;4.052341688;1.350830538;21.68236428;19.49314088;10.42529025;9.310591698;15.41590135;15.28937572;4.59;43.67479092;58.96522465;0.855405919;33.85958242;41477;14.13;-1.1681681;-2.0197798;2.0815087;-0.1960367
19/02/2016;17.25660087;12.05415025;15.07142338;20.7760139;52.91600775;8.341764788;10.01877234;11.73929221;20.90487944;5.14882062;35.74647489;39.03407143;4.052341688;1.370550691;21.80754081;19.72427328;10.58714407;9.035635324;15.58911372;15.36841328;4.46;44.80346529;57.9554809;0.865238171;33.35475371;41543;14.13;0.3557222;0.8201148;0.1484727;0.0832916
22/02/2016;17.51092851;12.61006802;15.85986806;21.66849859;54.67954627;8.574774977;10.66453207;11.90528377;21.11570709;5.346521579;36.05596818;39.24506641;4.091973392;1.400130922;21.77177609;20.52072107;11.28216342;9.045116578;16.20772935;15.8075108;5.04;44.99975649;59.28910472;0.894734926;34.05790798;43234;14.13;-0.6650189;0.7339556;-0.6111605;3.4435246
23/02/2016;17.20008362;12.52668036;15.70824409;21.47970375;54.67954627;8.528172939;10.58856034;11.59174416;20.64793324;5.183203396;35.89154987;40.28085996;3.854183171;1.331110384;21.79859963;20.22814841;10.61570651;8.940822781;15.9602831;15.36841328;4.92;44.44032658;59.00332818;0.91439943;33.44490169;42520;14.13;-0.1291402;-0.3448892;0.3289807;-1.5832795
24/02/2016;17.12472729;12.10974203;15.67791929;20.77253772;54.12782473;8.448283731;10.61704974;11.56407889;20.39098704;4.908141192;36.04629652;38.93816462;3.73528806;1.271949922;21.75389372;20.05748103;11.40593399;8.722753933;15.96853131;15.29815767;4.87;44.36181011;59.36531179;0.894734926;32.40819989;42084;14.13;0.7928111;0.7475043;-0.5416167;-1.2083778
25/02/2016;16.68200881;12.15606851;15.6324321;20.95008078;53.35935543;8.488228335;10.541078;11.55485714;20.25921976;5.157416314;36.72331309;39.1491596;3.556945394;1.133908845;22.08471743;20.07373507;11.03462228;8.637422645;16.37269351;15.58796204;4.89;43.52757253;59.44250986;0.904567178;32.894999;41887;14.13;-0.4355103;-0.519002;1.9181618;-0.4080581
26/02/2016;16.60665248;12.23019088;15.67791929;20.95008078;49.2608525;8.548145241;10.63604267;11.36120032;20.08133392;4.908141192;36.81035807;40.24249723;3.457866135;1.133908845;22.1473057;20.07373507;10.64426895;8.969266544;16.0592616;15.24546597;4.87;43.96922772;59.39426107;0.875070423;33.24657613;41593;14.13;1.229836;0.8785685;-1.1716839;-0.5398353
29/02/2016;16.61607202;12.54521095;16.17827842;21.41169272;50.64015637;8.960906149;11.03489427;11.64707468;20.43051722;5.045672294;37.03280637;42.19899614;3.497497839;1.193069307;22.53177648;20.64262634;10.85372683;9.452810512;16.40568635;15.8075108;5.14;45.15678945;60.64872962;0.884902674;34.43652951;42793;14.13;-0.6565766;-1.4484985;-0.0622861;2.3249388
01/03/2016;17.19066408;13.26790405;16.63315035;22.5834769;52.12783411;8.954248715;11.57619287;11.93294903;21.21453256;5.277756028;36.75232808;41.00975171;3.56685332;1.232509615;23.04142381;21.61437889;11.09174716;9.623473089;16.64488439;16.26417222;5.31;45.64751743;61.7584518;0.894734926;35.35191679;44121;14.13;-0.0132656;-0.5861366;-2.5452688;2.9615723
02/03/2016;17.08704912;13.68484237;16.996585;23.07172031;51.75345164;9.100712262;11.91806567;12.02516657;21.7943086;5.251968946;36.80068641;38.31477036;3.715472208;1.232509615;23.70307121;22.11855177;11.32976748;9.424366749;16.80160035;16.79108925;5.65;46.09898718;62.4725339;0.924231682;35.36096051;44893;14.13;0.9503457;-0.1706969;-2.6447799;1.2600313
03/03/2016;17.36963538;15.48425613;18.51413723;23.87954122;51.94064287;9.51347317;12.7632512;13.23321628;22.78256322;6.025581393;37.94194291;34.22914028;4.002802059;1.419851076;23.37224751;24.30601148;11.96766195;10.17338584;16.90882706;17.11602141;6.57;45.60825919;63.05151938;1.248695996;35.82219043;47193;14.13;3.0451292;4.3273084;-8.1881352;4.6407655
04/03/2016;18.00074469;17.01310502;20.42625304;24.97143103;51.41847784;10.08601249;14.05477067;13.14099874;23.41504618;6.077155557;38.2804512;34.45931662;4.646817242;1.636772768;23.33648279;25.49325727;10.35864456;10.46730472;17.7418961;17.90639695;7.22;45.68677567;64.30598794;1.337186264;36.22011428;49084;14.13;-0.0405986;1.5064163;-3.5666097;3.7560835
07/03/2016;18.05726194;17.02242727;19.84958319;24.93592241;52.07857326;10.25244834;13.3045498;13.09488998;23.05927452;5.999794312;38.03865956;34.47849799;4.904423315;1.705793307;23.11295326;25.37941179;10.45385269;10.78966736;18.1460583;18.24011107;7.37;45.85362319;64.12264253;1.435508783;36.85317496;49246;14.13;0.1667955;0.5540221;-0.9989406;0.38698
08/03/2016;17.94422744;18.87755489;19.94822409;26.23198673;51.67463427;10.2058463;13.3615286;13.38998609;23.38869273;6.120134026;38.49322783;31.41907077;4.775620278;1.72551346;23.23812979;25.94863922;10.64426895;10.6379673;18.08007264;18.26645692;7.47;46.47194045;63.56295656;1.523999051;36.83508751;49102;14.13;0.2561101;-0.02348;-1.5257488;0.1397752
09/03/2016;17.56744576;18.92416613;19.04528051;26.4450384;52.70911217;10.22581861;14.03577774;13.11333348;22.99997924;6.025581393;38.53191449;30.62304425;4.854883685;1.843834383;23.50636523;25.08666625;11.30120504;10.70433608;18.2450368;18.43331398;7.6;46.25602014;63.4857585;1.887792372;36.7175191;48665;14.13;1.3249179;1.1506892;-0.7152515;-0.97781
10/03/2016;17.54860668;20.04283605;19.6143626;28.34474912;52.94556427;10.4987734;14.68153747;13.64819519;23.50069492;6.145921107;39.1702444;29.58725071;5.320556202;2.119916537;23.96236547;26.07061653;11.66299594;10.95084869;18.75642572;18.67920859;7.95;47.45339643;64.45073431;2.074605159;37.07926805;49571;14.13;0.1016073;0.5408483;-1.8990064;1.7186051
11/03/2016;17.16240545;21.30133971;20.31243662;27.86538286;51.84134296;10.31902268;15.00441734;13.35309907;22.24890573;6.61868427;39.26696106;29.12689802;5.082765981;2.031175845;24.26636563;26.29017568;11.22503854;11.03617998;17.56043551;18.22254717;8.09;47.13933052;64.43143479;1.986114892;37.30536115;49638;14.13;0.9854859;1.8971976;-1.205322;-0.117973
14/03/2016;16.9928537;20.78479541;20.18344468;27.1995964;51.89071567;10.31902268;14.52009754;13.29776855;22.09437687;6.274856515;37.81621126;30.92994604;5.231384869;1.98187546;24.01601255;26.16819838;11.1964761;10.57159852;16.76651691;18.33671253;7.4;46.74674813;63.6015556;1.818966609;36.9436122;48867;14.13;-1.7540013;-1.2756994;2.189116;-1.5959291
15/03/2016;17.23776179;16.38441079;19.12115812;24.50094192;51.74259755;9.473528566;13.79836607;12.85512439;22.06115224;5.931028761;37.72916628;33.27966287;4.706264797;1.607192537;23.83718893;25.00534804;10.31104049;10.23027336;16.26294353;18.15229157;6.61;45.88306687;63.87174882;1.533831302;36.97978709;47130;14.13;-3.0643279;-3.8743913;5.2793931;-3.4731857
16/03/2016;17.22834225;16.9367995;18.6962435;24.66073068;52.22645008;9.753140793;14.1307424;12.83930296;22.27378985;5.939624455;38.0289879;33.84551304;4.953962944;1.735373537;23.77460066;24.26535238;10.78708114;10.00507027;16.94813354;18.3757338;7.23;45.78492127;64.02614495;1.700979585;38.61670112;47763;14.13;-0.4239636;0.6054816;-1.4789637;1.2415279
17/03/2016;17.64280209;19.37105482;21.13191483;27.350508;53.60888589;10.56534774;15.05189967;13.52645041;23.32368806;6.489748862;38.55125782;32.51240839;5.439451313;1.932575076;24.13224791;26.91632586;11.42497561;10.34777487;17.9965568;19.37115945;8.1;47.81653514;66.93072214;1.87796012;39.79238523;50913;14.13;0.5337745;2.3109011;-4.4967581;6.1270352
18/03/2016;17.35079629;19.06209164;20.85116766;27.33275369;53.42126961;10.5187457;14.71952334;13.55468934;23.43665179;6.61868427;39.07352775;32.32059477;5.796136645;2.090336306;24.66871878;26.98951225;11.37737155;10.36681401;17.9965568;19.01879639;8.12;49.59297046;65.8113502;1.87796012;40.12700301;50814;14.13;0.6964651;0.27776;-1.0272333;-0.1790995
21/03/2016;17.64280209;19.38041734;21.20020468;27.38601661;54.61608913;10.53206057;14.814488;13.72412296;23.32368806;6.790598147;39.09287108;32.80012882;5.796136645;2.041035922;25.22307201;26.99764407;11.03462228;10.30017701;18.07910981;19.27425961;8.06;50.83941955;66.05259415;1.917289128;40.913807;51171;14.13;-0.2070541;0.6732906;-0.8527491;0.7663185
22/03/2016;17.65222164;19.09954172;20.9801596;25.87690062;54.54696734;10.43885649;14.7005304;13.36642977;23.39013731;6.833576616;39.48940936;32.89603563;6.162729902;2.119916537;25.42871918;26.30643932;10.61570651;10.85231219;18.07910981;19.62662267;8.11;50.73591678;66.50613278;1.92;41.22129361;51010;14.13;1.4066432;1.1988423;-0.8543323;-0.5268875
23/03/2016;17.89712973;18.38799017;20.2972611;25.61946319;51.76234663;10.05272532;14.52009754;13.16875721;22.77215925;6.678854127;39.35400604;32.75217542;5.776320793;1.942435153;25.44660154;25.46886181;10.62522732;10.85231219;17.50123872;19.15093254;7.78;51.42486231;67.22986464;1.76;40.0456095;49690;14.13;-0.1778822;-0.5140735;2.7231574;-2.1573592
24/03/2016;17.89712973;17.77942634;19.9254608;25.33539429;51.46611038;10.15258683;14.5580834;13.15934424;22.2605;6.807789534;39.09287108;33.18375606;5.924939681;2.050895999;25.09789547;25.20051174;10.38720699;11.1569385;17.45170692;18.9395147;7.81;51.12959994;67.27811343;1.83;39.70194799;49657;14.13;-0.3437953;0.3024513;-0.7895792;-0.2112309
28/03/2016;18.17971599;18.81866611;20.89669423;26.66696722;52.6115572;10.23247604;14.956935;13.31936487;23.2040794;7.091447432;39.62481267;30.97789944;6.133006125;2.169216922;25.30354264;25.82666191;10.26343643;10.65240118;17.9635356;19.2390233;8.44;52.06459743;67.33601198;1.86;40.82336976;50838;14.13;0.0325976;0.7169477;-1.3814311;2.3847012
29/03/2016;18.21739415;19.38041734;21.26090677;27.29724508;52.95716615;10.2058463;14.77650214;13.42290764;23.62935463;7.143021595;39.26696106;30.87240195;6.02401894;2.208657229;25.48236626;25.9811665;10.1015826;10.80471433;17.82319547;18.94832377;8.49;51.19849449;68.41678488;1.82;41.72774215;51154;14.13;0.0219131;-0.4377198;-0.8823333;0.6841326
30/03/2016;18.03842286;18.97782896;21.29125781;26.9155275;52.34494458;10.11929966;14.89045974;13.49821147;23.83534731;7.211787146;39.81824598;30.01883135;6.677942049;2.405858768;25.49130744;26.12753927;10.11110342;11.03318406;17.3608986;19.28306869;8.44;51.60201973;68.51328247;1.83;42.14375345;51248;14.13;0.5316066;0.7201743;-0.6623533;-0.0798933
31/03/2016;17.72757797;18.50970294;20.54006946;26.36514403;50.66627252;9.819715133;14.60556574;13.20640913;23.23730403;6.95391633;39.61514101;29.09812598;6.459967679;2.395998691;25.14260138;25.37941179;10.42529025;10.92846877;16.46437288;18.31407026;8.35;51.37565191;67.34566174;1.81;40.913807;50055;14.13;-0.637055;-0.594818;0.2267046;-2.3111632
01/04/2016;17.76525614;18.50970294;20.9422208;26.13433805;50.95263423;10.05272532;14.7859986;13.48879849;24.06127478;6.816385228;39.18958773;29.34748368;6.935548122;2.465019229;25.19624847;25.55433;10.23487399;11.26165379;16.60306194;18.6752424;8.36;52.11380783;67.07546851;1.79;40.62842016;50561;14.13;0.4327605;0.6290145;-1.6231781;0.8864217
04/04/2016;17.50150897;17.46110064;20.17455126;25.45079728;49.36283304;9.886289473;14.6435516;13.18758317;23.84199224;6.403791923;38.17406288;30.03801271;6.390612198;2.376278537;25.02636602;24.65939962;9.492250572;10.96654705;15.94924208;18.13788873;7.58;50.39144402;65.65695407;1.65;39.47461663;48779;14.13;-0.4072959;-1.942328;2.3091955;-3.3688869
05/04/2016;17.69931935;17.18022503;20.28844598;25.44192013;49.53070025;9.919576643;14.83348094;13.29112594;24.16094866;6.188899577;38.16439121;28.82958691;6.459967679;2.356558383;24.89224831;24.70821401;9.406563255;11.08078192;15.84027211;18.03217981;7.83;49.4662886;66.66052891;1.6;38.7932366;49053;14.13;0.0559511;-0.6833346;0.3342008;0.4629368
06/04/2016;17.50150897;17.02106218;19.66582152;25.02469394;49.38258213;9.580047509;14.20671414;12.35924105;23.73567343;5.827880435;37.51638964;29.1364887;6.19245368;2.297397922;24.81177768;24.00040544;9.416084068;11.09982106;15.72139577;17.45958983;7.58;49.22023663;67.34566174;1.45;37.79387922;48096;14.13;-0.1023112;-1.7652206;1.1358277;-1.929475
07/04/2016;17.49208942;17.54536333;19.83286711;25.87690062;49.42208029;9.486843434;14.387147;12.378067;24.04134;5.767710578;38.04833123;28.99262849;6.073558569;2.179076999;24.83860122;24.26074882;9.711229271;11.01414491;15.30532858;17.96170719;7.7;51.83822962;68.05009408;1.47;38.52068459;48513;14.13;-2.8294649;-1.9750245;2.0862516;0.7642922
08/04/2016;17.49208942;19.56766775;20.81236169;27.41264807;49.02709863;10.04606789;15.099382;12.89578083;25.31716567;6.102942638;38.49322783;27.09367366;6.74729753;2.425578922;25.08001311;25.79026619;9.159022116;11.33781037;15.89971027;18.6752424;8.26;53.16691027;69.09226795;1.68;39.06578861;50292;14.13;2.5805648;2.9978998;-4.3771427;3.3852719
11/04/2016;17.14356637;20.16686906;21.25275461;26.97766757;47.77303186;10.01943815;14.90945267;13.04638849;24.71912239;6.446770392;38.10636122;26.90186004;7.103982862;2.465019229;25.24989555;25.92043788;8.721064718;10.90942962;15.0180441;17.98813442;8.39;52.26143901;68.22378972;1.79;38.33898324;50165;14.13;0.8961428;1.4934383;-1.8756572;-0.2903583
12/04/2016;17.30369858;20.6911702;22.12594745;28.36250342;47.68416098;10.35896729;15.241829;13.47938551;25.35703522;6.696045514;38.76403446;27.57320771;7.629102934;2.573480075;25.39295445;27.09198309;8.654419027;11.27117336;15.51336217;18.42858825;9.03;52.58622762;69.14051674;1.99;38.88408727;52001;14.13;0.5115805;2.2137167;-2.7521556;3.2034628
13/04/2016;17.32253767;20.90650817;22.33095795;28.80636107;47.46692107;10.58532004;15.85909934;13.97827338;26.65678263;6.833576616;39.1702444;28.49391308;8.273118117;2.918582767;25.58966044;27.42554805;8.740106344;11.57579967;15.73130213;19.16855069;9.51;52.29096525;69.449309;2.22;38.97493794;53149;14.13;1.905583;3.0249728;-2.9789148;2.0268163
14/04/2016;17.65222164;20.53200735;21.79185628;28.7619753;47.43729745;10.67852412;16.14399334;13.95003445;26.57704352;6.567110106;38.86075111;29.05976325;7.401220639;2.593200229;26.10824894;26.62824644;9.282792686;11.30925165;15.86008483;19.089269;9.16;52.57638554;69.47825827;2;39.73808358;52411;14.13;-0.9242967;-2.3380196;2.39699;-1.0833945
15/04/2016;17.88771019;21.25292143;21.89056503;29.5165333;48.68148968;10.8316451;16.238958;14.05357721;26.27403492;6.704641208;38.95746777;29.84619909;7.777721822;2.810121921;25.91073708;26.79909679;9.187584555;11.5662801;16.14736931;19.15974161;9.69;55.15501021;70.3467365;2.1;40.40129348;53227;14.13;-0.4346895;0.174473;-0.8305027;1.6368605
18/04/2016;17.85945156;20.67244516;21.76604014;29.60530482;48.77036055;11.04468299;15.6406806;14.30772764;26.23416537;6.481153168;39.76355214;30.84362991;7.331865157;2.721381229;25.60632621;26.60383925;8.997168295;11.65195625;15.17654588;18.85142393;9.24;53.64917214;71.12836691;2.07;39.96521026;52894;14.13;0.2122154;0.2304437;0.1654427;-0.7218648
19/04/2016;18.0478424;20.57881996;21.81615382;29.78284788;48.29638256;11.19780397;15.94456754;14.11946806;26.31390448;6.46396178;41.04149077;30.6997697;8.005604118;2.859422306;25.68690556;26.7502824;9.206626181;11.85186726;14.91898048;18.81618763;9.62;54.33811766;70.84852392;2.29;39.47461663;53710;14.13;0.8885263;1.538781;-1.3952484;1.2663191
20/04/2016;18.08552057;20.43838215;21.79944926;29.79172503;47.64466282;11.07797016;16.28644034;14.25124977;25.85141767;6.369409148;40.99233928;30.78608582;8.065051673;2.908722691;26.04503599;26.25400283;8.94956423;11.88994555;14.8100105;18.36692472;9.48;53.22596275;69.70020271;2.51;39.15663928;53630;14.13;-0.3468858;0.2027413;-0.2101521;-0.3625691
22/04/2016;18.0478424;19.914081;21.34007389;29.96039094;47.39779928;11.02471068;16.0680216;14.16653296;26.19429582;6.231878046;40.99233928;31.37111736;7.688550489;2.889002537;25.9286436;25.77399472;8.502086019;11.32829079;14.4236624;17.50119762;9.75;52.63543801;71.11871715;2.6;39.07487368;52907;14.13;-0.7726663;0.0578559;1.3843589;-0.906394
25/04/2016;18.01958377;19.47404254;20.84728941;27.74110272;47.29905387;11.01139582;15.84960287;14.02533828;25.35703522;6.111538332;40.54014561;31.24643851;7.183246269;2.691800998;25.97340991;25.54619427;8.806752035;11.33781037;14.79019778;17.28787678;9.33;52.41891228;70.53973167;2.33;38.03917603;51861;14.13;0.4738053;0.0385352;1.8751059;-1.9543374
26/04/2016;18.12319873;20.36348198;21.59899455;27.86538286;48.44450068;11.1445445;15.8970852;14.60894296;26.12253063;6.094346944;40.81539394;31.84106073;7.599379156;2.741101383;25.74957838;26.43298891;8.94956423;11.72811282;15.31523494;17.59008131;9.67;52.45828059;69.60370513;2.4;38.61153526;53082;14.13;0.1305595;0.4275251;-1.3833919;2.0985411
27/04/2016;18.23623324;20.87842061;22.35905198;27.79436564;48.79010963;11.32429521;16.76126367;14.69365977;26.87207821;6.145921107;41.6509692;31.29439191;8.015512044;2.889002537;26.28677404;27.33605501;8.75914797;11.99466084;15.93933572;18.25670895;10.25;54.11174985;69.97039594;2.58;39.06578861;54477;14.13;-0.1847791;0.5903691;-0.4164573;2.2930849
28/04/2016;18.33042866;20.36348198;21.89967661;26.58707285;48.38525343;11.24440601;17.08414354;14.8536804;27.15116507;6.163112495;41.92621752;29.88456182;7.688550489;2.829842075;26.95826861;27.14893321;8.730585531;12.09937613;15.85017847;18.47891816;10.23;54.13143401;70.53008191;2.46;38.52976965;54311;14.13;0.1365831;0.0660528;-0.1283273;-0.5031225
29/04/2016;18.26449186;20.70053272;21.63240367;26.63145861;48.58274426;11.27103574;16.31492974;15.23019955;26.7126;5.888050292;41.81808425;29.65218232;7.738090119;2.869282383;27.16419361;26.74214667;8.606814962;12.18505228;15.87989755;18.46114142;10.23;54.17080232;69.88354811;2.5;39.2113983;53910;14.13;0.0988492;-0.130578;-0.9326478;-0.5474444
02/05/2016;18.37752637;20.17623158;21.20643742;26.19647812;47.85202819;11.34626475;16.27694387;14.97604913;26.77639128;6.07350452;41.70012068;29.48625503;7.520115749;2.780541691;27.67452948;26.0055269;8.781710431;12.37544372;15.7907403;18.72779248;10.17;53.97396074;69.16946602;2.49;39.96766145;53561;14.13;0.0814154;-0.8207661;0.0647616;-0.5351101
03/05/2016;18.4528827;19.13699181;20.76257863;25.202237;46.22272884;11.17317146;15.90658167;14.96663615;27.85286919;5.720499041;41.68046009;29.63266146;7.034627381;2.593200229;27.4316769;24.50786901;8.522545311;11.94706298;15.86999119;18.6655739;9.78;53.14722611;68.89927279;2.3;39.58692861;52260;14.13;-0.9160693;-2.2710022;1.6468581;-1.9909365
04/05/2016;18.46230225;19.54894271;21.64858239;25.22886846;46.0943598;11.03469684;15.88758874;15.05135296;27.68541707;5.584727703;42.03435079;29.08607746;7.282325528;2.701661075;27.6299999;25.11018794;9.020939773;11.78523025;15.05766954;18.87000638;9.92;53.2456469;69.68090319;2.43;39.70764878;52552;14.13;1.1817652;1.2588972;-1.3688612;0.4789115
05/05/2016;18.02900332;19.21189197;21.1052782;24.74062505;46.31159971;10.89622221;15.71665234;15.11724381;27.70933881;5.476110632;41.72961157;28.9299106;6.945456048;2.62278046;27.49477967;24.73577347;8.821581988;11.19501678;14.74066597;18.47891816;9.81;52.85196375;69.35281142;2.36;39.24334044;51671;14.13;-0.2070222;-0.0160661;1.6234778;-1.6026687
06/05/2016;17.74641706;19.37105482;21.20558051;24.49206477;46.16348159;10.55869031;15.65017707;14.79720253;27.246852;5.602830548;42.31942941;29.59361975;7.282325528;2.681940921;27.17926581;24.74391292;8.821581988;11.2235755;14.02740794;18.26559732;10.08;53.09801572;69.12121723;2.33;39.59621478;51717;14.13;1.1368768;0.8169571;-1.410603;-0.0772145
09/05/2016;17.79351477;18.95910392;21.33931693;24.54532769;45.34389464;10.49810766;15.68816294;14.93839721;26.95181731;5.439904942;43.25330764;29.3398486;6.836468863;2.563619998;27.18828049;24.89856237;8.442802197;11.37588865;13.38349444;18.23004384;9.48;53.56059343;69.18876553;2.12;39.00190011;50990;14.13;0.1038212;-2.1499904;1.3658399;-1.2977419
